ano_avaliacao,codigo_uf,sigla_uf,codigo_municipio,nome_municipio,rede,pct_alfabetizados_2023,pct_alfabetizados_2024,variacao_2023_2024_pp,meta_2024,gap_meta_2024_pp,atingiu_meta_2024,meta_2025,meta_2026,meta_2027,meta_2028,meta_2029,meta_2030,nivel_alfabetizacao,pct_participacao,ranking_amostra_brasil_2024,ranking_amostra_uf_2024
2024.0,50.0,MS,5004502.0,Itaporã,MUNICIPAL,69.0,57.29,-11.71,70.79,-13.500000000000007,0,72.48,74.12,75.69,77.19,78.63,80.0,2,86.53061224489797,3063,36
2024.0,23.0,CE,2310902.0,Piquet Carneiro,MUNICIPAL,100.0,100.0,0.0,80.0,20.0,1,80.0,80.0,80.0,80.0,80.0,80.0,5,100.0,1,1
2024.0,51.0,MT,5106752.0,Pontes e Lacerda,MUNICIPAL,68.0,66.49,-1.5100000000000051,69.94,-3.450000000000003,0,71.81,73.6,75.31,76.95,78.52,80.0,3,88.34586466165413,2287,65
2024.0,35.0,SP,3540507.0,Porangaba,MUNICIPAL,69.9,60.38,-9.520000000000003,71.51,-11.130000000000003,0,73.06,74.57,76.01,77.4,78.73,80.0,3,89.13043478260869,2809,329
2024.0,41.0,PR,4121752.0,Reserva do Iguaçu,MUNICIPAL,77.9,83.13,5.22999999999999,78.22,4.909999999999997,1,78.52,78.82,79.12,79.42,79.71,80.0,5,84.90566037735849,795,74
2024.0,31.0,MG,3132701.0,Itambacuri,MUNICIPAL,51.6,56.95,5.350000000000001,56.29,0.6600000000000037,1,60.87,65.27,69.42,73.27,76.81,80.0,2,93.80530973451329,3099,704
2024.0,43.0,RS,4316436.0,Saldanha Marinho,MUNICIPAL,42.9,69.60000000000001,26.70000000000001,48.79,20.81000000000001,1,54.75,60.58,66.13,71.26,75.9,80.0,3,100.0,1990,58
2024.0,24.0,RN,2400901.0,Antônio Martins,MUNICIPAL,25.2,37.67,12.470000000000002,32.45,5.219999999999999,1,40.62,49.33,58.09,66.37,73.75,80.0,0,91.8918918918919,4420,83
2024.0,29.0,BA,2932606.0,Urandi,MUNICIPAL,59.2,40.54,-18.660000000000004,62.68,-22.14,0,66.0,69.16,72.16,74.97,77.59,80.0,1,96.73202614379085,4254,126
2024.0,52.0,GO,5210000.0,Inhumas,MUNICIPAL,81.3,87.57000000000001,6.27000000000001,80.0,7.570000000000007,1,80.0,80.0,80.0,80.0,80.0,80.0,5,94.22718808193667,511,56
2024.0,41.0,PR,4107702.0,Fênix,MUNICIPAL,65.2,61.86,-3.3400000000000034,67.58,-5.719999999999999,0,69.92,72.15,74.28,76.3,78.21,80.0,3,89.36170212765957,2681,318
2024.0,16.0,AP,1600402.0,Mazagão,MUNICIPAL,29.4,44.22,14.82,36.5,7.719999999999999,1,44.27,52.32,60.26,67.69,74.33,80.0,1,88.07106598984772,4037,8
2024.0,23.0,CE,2313609.0,Ubajara,MUNICIPAL,97.0,95.13,-1.8700000000000045,80.0,15.129999999999995,1,80.0,80.0,80.0,80.0,80.0,80.0,5,98.90350877192982,193,73
2024.0,25.0,PB,2509206.0,Massaranduba,MUNICIPAL,44.3,40.69,-3.6099999999999994,50.02,-9.330000000000005,0,55.77,61.36,66.67,71.59,76.05,80.0,1,85.59322033898306,4248,176
2024.0,52.0,GO,5222054.0,Vicentinópolis,MUNICIPAL,78.2,84.21000000000001,6.010000000000005,78.5,5.710000000000008,1,78.75,79.01,79.26,79.51,79.76,80.0,5,100.0,724,79
2024.0,23.0,CE,2307601.0,Limoeiro do Norte,MUNICIPAL,87.8,89.65,1.8500000000000085,80.0,9.650000000000006,1,80.0,80.0,80.0,80.0,80.0,80.0,5,92.25352112676056,421,113
2024.0,35.0,SP,3540804.0,Potirendaba,MUNICIPAL,60.7,62.55,1.8499999999999943,63.91,-1.3599999999999994,0,66.98,69.91,72.69,75.3,77.74,80.0,3,87.89237668161435,2627,283
2024.0,29.0,BA,2913408.0,Igaporã,MUNICIPAL,57.2,42.57,-14.630000000000003,60.96,-18.39,0,64.62,68.12,71.42,74.51,77.37,80.0,1,92.6605504587156,4139,102
2024.0,35.0,SP,3547700.0,Santo Anastácio,MUNICIPAL,80.0,79.01,-0.9899999999999949,79.99,-0.9799999999999898,0,79.99,79.99,80.0,80.0,80.0,80.0,4,95.6043956043956,1121,92
2024.0,41.0,PR,4122206.0,Rio Branco do Sul,MUNICIPAL,62.3,61.35,-0.9499999999999957,65.21,-3.8599999999999923,0,68.02,70.7,73.25,75.65,77.9,80.0,3,90.3292181069959,2728,324
2024.0,21.0,MA,2111706.0,São Vicente Ferrer,MUNICIPAL,61.0,76.82000000000001,15.820000000000007,64.17,12.650000000000006,1,67.18,70.07,72.8,75.37,77.77,80.0,4,97.2972972972973,1334,44
2024.0,43.0,RS,4305975.0,Coxilha,MUNICIPAL,63.4,52.3,-11.100000000000001,66.14,-13.840000000000003,0,68.76,71.27,73.65,75.9,78.02,80.0,2,88.88888888888889,3478,198
2024.0,28.0,SE,2803609.0,Laranjeiras,MUNICIPAL,16.3,27.35,11.05,23.05,4.300000000000001,1,31.57,41.54,52.26,62.77,72.2,80.0,0,89.75409836065575,4821,55
2024.0,25.0,PB,2514602.0,São José do Bonfim,MUNICIPAL,12.0,29.62,17.62,18.06,11.560000000000002,1,26.33,36.68,48.43,60.35,71.16,80.0,0,91.17647058823528,4751,201
2024.0,42.0,SC,4215406.0,Salto Veloso,MUNICIPAL,85.4,72.08,-13.320000000000007,80.0,-7.920000000000002,0,80.0,80.0,80.0,80.0,80.0,80.0,4,85.0,1759,103
2024.0,29.0,BA,2905206.0,Caetité,MUNICIPAL,49.2,39.02,-10.18,54.21,-15.189999999999998,0,59.19,63.98,68.52,72.72,76.56,80.0,0,92.84164859002168,4338,139
2024.0,26.0,PE,2613909.0,Serra Talhada,MUNICIPAL,76.1,77.92,1.8200000000000074,76.71,1.210000000000008,1,77.29,77.85,78.4,78.94,79.48,80.0,4,96.3356973995272,1208,40
2024.0,27.0,AL,2704500.0,Maragogi,MUNICIPAL,32.4,45.6,13.200000000000003,39.36,6.240000000000002,1,46.77,54.34,61.7,68.57,74.71,80.0,1,94.00921658986177,3945,53
2024.0,31.0,MG,3116605.0,Cláudio,MUNICIPAL,61.1,82.99,21.889999999999993,64.18,18.809999999999988,1,67.2,70.08,72.81,75.37,77.77,80.0,5,93.63057324840764,801,205
2024.0,31.0,MG,3103405.0,Araçuaí,MUNICIPAL,44.3,50.75,6.450000000000003,50.02,0.7299999999999969,1,55.77,61.36,66.67,71.59,76.05,80.0,2,93.24324324324324,3584,730
2024.0,35.0,SP,3509452.0,Campina do Monte Alegre,MUNICIPAL,45.8,43.46,-2.3399999999999963,51.32,-7.859999999999999,0,56.83,62.18,67.25,71.95,76.21,80.0,1,94.20289855072464,4089,555
2024.0,29.0,BA,2920601.0,Maragogipe,MUNICIPAL,47.4,54.49,7.090000000000003,52.74,1.75,1,58.0,63.07,67.88,72.33,76.38,80.0,2,84.34343434343434,3306,22
2024.0,52.0,GO,5221601.0,Uruaçu,MUNICIPAL,69.3,76.87,7.570000000000007,71.02,5.8500000000000085,1,72.67,74.26,75.79,77.26,78.66,80.0,4,98.39228295819936,1328,144
2024.0,29.0,BA,2915106.0,Itagi,MUNICIPAL,37.8,23.53,-14.269999999999996,44.26,-20.729999999999997,0,50.97,57.65,64.06,70.0,75.34,80.0,0,97.54098360655738,4901,342
2024.0,35.0,SP,3500758.0,Alambari,MUNICIPAL,71.6,61.45,-10.149999999999991,72.91,-11.459999999999994,0,74.2,75.44,76.64,77.8,78.92,80.0,3,87.32394366197182,2718,310
2024.0,35.0,SP,3502101.0,Andradina,MUNICIPAL,57.0,65.48,8.480000000000004,60.79,4.690000000000005,1,64.49,68.02,71.35,74.47,77.35,80.0,3,94.37984496124032,2356,233
2024.0,25.0,PB,2508554.0,Logradouro,MUNICIPAL,80.8,94.6,13.799999999999997,80.0,14.599999999999994,1,80.0,80.0,80.0,80.0,80.0,80.0,5,88.63636363636364,214,13
2024.0,29.0,BA,2919306.0,Lençóis,MUNICIPAL,36.2,37.66,1.4599999999999937,42.83,-5.170000000000002,0,49.76,56.7,63.38,69.59,75.16,80.0,0,85.55555555555556,4421,150
2024.0,43.0,RS,4318606.0,São José do Ouro,MUNICIPAL,62.5,37.2,-25.299999999999997,65.42,-28.22,0,68.18,70.83,73.34,75.71,77.93,80.0,0,87.5,4449,353
2024.0,21.0,MA,2109106.0,Presidente Dutra,MUNICIPAL,54.8,45.11,-9.689999999999998,58.95,-13.840000000000003,0,63.01,66.9,70.56,73.98,77.13,80.0,1,92.25806451612904,3989,173
2024.0,31.0,MG,3117405.0,Conceição de Ipanema,MUNICIPAL,90.0,74.88,-15.120000000000005,80.0,-5.1200000000000045,0,80.0,80.0,80.0,80.0,80.0,80.0,4,88.88888888888889,1524,418
2024.0,43.0,RS,4304663.0,Capão do Leão,MUNICIPAL,48.7,28.2,-20.500000000000004,53.81,-25.610000000000003,0,58.86,63.74,68.34,72.61,76.51,80.0,0,75.27675276752768,4798,388
2024.0,43.0,RS,4317509.0,Santo Ângelo,MUNICIPAL,64.4,41.5,-22.900000000000006,66.92,-25.42,0,69.39,71.75,73.99,76.12,78.12,80.0,1,89.05325443786982,4200,308
2024.0,27.0,AL,2709202.0,Traipu,MUNICIPAL,31.6,47.49,15.89,38.63,8.86,1,46.14,53.83,61.34,68.35,74.61,80.0,1,94.67455621301777,3815,48
2024.0,29.0,BA,2901353.0,Andorinha,MUNICIPAL,33.0,28.44,-4.559999999999999,39.88,-11.440000000000001,0,47.23,54.7,61.96,68.73,74.78,80.0,0,97.32142857142856,4787,288
2024.0,35.0,SP,3515707.0,Ferraz de Vasconcelos,MUNICIPAL,52.7,65.07000000000001,12.370000000000005,57.23,7.8400000000000105,1,61.63,65.84,69.82,73.52,76.92,80.0,3,94.68855625301786,2396,242
2024.0,41.0,PR,4115903.0,Mirador,MUNICIPAL,70.4,56.0,-14.400000000000006,71.89,-15.89,0,73.37,74.8,76.18,77.51,78.78,80.0,2,89.28571428571429,3173,346
2024.0,25.0,PB,2506004.0,Esperança,MUNICIPAL,61.5,64.21000000000001,2.710000000000008,64.55,-0.3399999999999892,0,67.49,70.3,72.97,75.47,77.82,80.0,3,93.01470588235294,2493,73
2024.0,42.0,SC,4215208.0,Romelândia,MUNICIPAL,52.1,78.04,25.940000000000005,56.69,21.35000000000001,1,61.19,65.51,69.59,73.38,76.85,80.0,4,95.34883720930232,1193,52
2024.0,22.0,PI,2211308.0,Valença do Piauí,MUNICIPAL,51.9,42.13,-9.769999999999996,56.58,-14.449999999999996,0,61.1,65.44,69.54,73.35,76.84,80.0,1,93.4010152284264,4167,184
2024.0,43.0,RS,4300851.0,Arambaré,MUNICIPAL,57.5,55.0,-2.5,61.27,-6.270000000000003,0,64.87,68.3,71.55,74.59,77.41,80.0,2,76.92307692307693,3263,172
2024.0,29.0,BA,2901502.0,Anguera,MUNICIPAL,38.7,55.95,17.25,45.15,10.800000000000004,1,51.72,58.23,64.47,70.25,75.45,80.0,2,98.82352941176472,3177,18
2024.0,27.0,AL,2702108.0,Colônia Leopoldina,MUNICIPAL,84.7,73.25,-11.450000000000003,80.0,-6.75,0,80.0,80.0,80.0,80.0,80.0,80.0,4,93.4010152284264,1661,15
2024.0,29.0,BA,2918555.0,Jussari,MUNICIPAL,35.9,31.58,-4.32,42.54,-10.96,0,49.51,56.5,63.25,69.51,75.12,80.0,0,91.93548387096774,4677,238
2024.0,31.0,MG,3142007.0,Mirabela,MUNICIPAL,59.0,48.06,-10.939999999999998,62.46,-14.399999999999999,0,65.82,69.03,72.07,74.91,77.56,80.0,1,97.75280898876404,3768,738
2024.0,15.0,PA,1508308.0,Viseu,MUNICIPAL,34.3,38.21,3.9100000000000037,41.1,-2.8900000000000006,0,48.28,55.53,62.56,69.09,74.94,80.0,0,88.80208333333334,4386,101
2024.0,21.0,MA,2112209.0,Timon,MUNICIPAL,67.8,75.74,7.939999999999998,69.77,5.969999999999999,1,71.67,73.49,75.24,76.9,78.49,80.0,4,93.7007874015748,1442,47
2024.0,33.0,RJ,3300225.0,Areal,MUNICIPAL,62.5,63.64,1.1400000000000006,65.34,-1.7000000000000028,0,68.12,70.78,73.31,75.69,77.92,80.0,3,85.71428571428571,2542,36
2024.0,35.0,SP,3526902.0,Limeira,MUNICIPAL,62.4,62.75,0.3500000000000014,65.28,-2.530000000000001,0,68.08,70.75,73.28,75.67,77.91,80.0,3,90.098231827112,2612,279
2024.0,31.0,MG,3115003.0,Cascalho Rico,MUNICIPAL,63.9,85.84,21.940000000000005,66.54,19.299999999999997,1,69.08,71.51,73.83,76.01,78.07,80.0,5,90.32258064516128,610,148
2024.0,43.0,RS,4313805.0,Palmitinho,MUNICIPAL,84.1,68.4,-15.699999999999989,80.0,-11.599999999999994,0,80.0,80.0,80.0,80.0,80.0,80.0,3,96.36363636363636,2113,66
2024.0,31.0,MG,3169802.0,Turvolândia,MUNICIPAL,61.7,67.31,5.609999999999999,64.7,2.6099999999999994,1,67.61,70.39,73.03,75.51,77.84,80.0,3,95.8904109589041,2210,580
2024.0,17.0,TO,1702158.0,Araguanã,MUNICIPAL,37.7,37.81,0.10999999999999943,44.23,-6.419999999999995,0,50.95,57.63,64.04,69.99,75.34,80.0,0,91.30434782608695,4411,99
2024.0,21.0,MA,2102002.0,Bom Jardim,MUNICIPAL,94.6,69.64,-24.959999999999994,80.0,-10.36,0,80.0,80.0,80.0,80.0,80.0,80.0,3,96.6867469879518,1987,72
2024.0,26.0,PE,2602308.0,Bonito,MUNICIPAL,56.7,79.75,23.049999999999997,60.58,19.17,1,64.31,67.88,71.26,74.41,77.33,80.0,4,96.65738161559888,1064,33
2024.0,26.0,PE,2604502.0,Chã Grande,MUNICIPAL,55.3,58.51,3.210000000000001,59.42,-0.9100000000000037,0,63.39,67.18,70.76,74.1,77.19,80.0,2,95.703125,2966,116
2024.0,29.0,BA,2922755.0,Nova Ibiá,MUNICIPAL,50.3,48.98,-1.3200000000000003,55.22,-6.240000000000002,0,60.01,64.61,68.95,72.99,76.68,80.0,1,92.45283018867924,3711,47
2024.0,43.0,RS,4305850.0,Coqueiros do Sul,MUNICIPAL,86.6,41.7,-44.89999999999999,80.0,-38.3,0,80.0,80.0,80.0,80.0,80.0,80.0,1,80.0,4188,306
2024.0,42.0,SC,4202859.0,Braço do Trombudo,MUNICIPAL,62.2,64.21000000000001,2.010000000000005,65.11,-0.8999999999999915,0,67.94,70.64,73.21,75.62,77.89,80.0,3,71.9298245614035,2493,168
2024.0,41.0,PR,4105409.0,Chopinzinho,MUNICIPAL,80.7,70.85000000000001,-9.849999999999994,80.0,-9.149999999999991,0,80.0,80.0,80.0,80.0,80.0,80.0,4,89.92248062015504,1862,246
2024.0,29.0,BA,2928505.0,Santa Terezinha,MUNICIPAL,26.6,27.63,1.0299999999999976,33.84,-6.210000000000004,0,41.88,50.37,58.85,66.83,73.95,80.0,0,96.20253164556962,4812,302
2024.0,11.0,RO,1100403.0,Alto Paraíso,MUNICIPAL,61.5,60.45,-1.0499999999999972,64.58,-4.1299999999999955,0,67.51,70.32,72.98,75.48,77.82,80.0,3,85.5,2801,40
2024.0,29.0,BA,2922300.0,Muritiba,MUNICIPAL,23.3,51.72,28.419999999999998,30.55,21.169999999999998,1,38.86,47.87,57.02,65.71,73.47,80.0,2,92.5531914893617,3513,34
2024.0,43.0,RS,4322376.0,Unistalda,MUNICIPAL,58.8,38.1,-20.699999999999996,62.33,-24.229999999999997,0,65.72,68.95,72.01,74.88,77.54,80.0,0,78.57142857142857,4393,344
2024.0,35.0,SP,3504206.0,Auriflama,MUNICIPAL,68.6,77.87,9.27000000000001,70.43,7.439999999999998,1,72.2,73.9,75.53,77.09,78.58,80.0,4,90.09009009009009,1211,102
2024.0,22.0,PI,2210003.0,São João do Piauí,MUNICIPAL,44.4,65.25,20.85,50.09,15.159999999999997,1,55.82,61.41,66.71,71.61,76.06,80.0,3,97.66536964980544,2384,100
2024.0,13.0,AM,1304401.0,Urucurituba,MUNICIPAL,,46.46,,,,,52.79,59.07,65.06,70.61,75.61,80.0,1,93.56223175965664,3893,24
2024.0,41.0,PR,4107405.0,Enéas Marques,MUNICIPAL,83.6,85.24,1.6400000000000006,80.0,5.239999999999995,1,80.0,80.0,80.0,80.0,80.0,80.0,5,85.71428571428571,647,51
2024.0,29.0,BA,2919702.0,Macarani,MUNICIPAL,49.1,44.74,-4.359999999999999,54.13,-9.39,0,59.12,63.93,68.48,72.7,76.55,80.0,1,93.44262295081968,4009,83
2024.0,52.0,GO,5215256.0,Novo Planalto,MUNICIPAL,84.7,94.54,9.840000000000003,80.0,14.540000000000006,1,80.0,80.0,80.0,80.0,80.0,80.0,5,100.0,216,25
2024.0,21.0,MA,2104552.0,Governador Edison Lobão,MUNICIPAL,80.4,67.46000000000001,-12.939999999999998,80.0,-12.539999999999992,0,80.0,80.0,80.0,80.0,80.0,80.0,3,91.61676646706589,2200,81
2024.0,35.0,SP,3549805.0,São José do Rio Preto,MUNICIPAL,52.1,56.85,4.75,56.68,0.1700000000000017,1,61.18,65.5,69.58,73.38,76.85,80.0,2,84.7518642324505,3111,386
2024.0,43.0,RS,4310413.0,Inhacorá,MUNICIPAL,62.7,35.300000000000004,-27.4,65.51,-30.21,0,68.26,70.88,73.38,75.73,77.94,80.0,0,77.27272727272727,4546,371
2024.0,17.0,TO,1716307.0,Pau D'Arco,MUNICIPAL,6.5,37.96,31.46,11.05,26.91,1,18.14,28.32,41.34,55.7,69.16,80.0,0,93.5483870967742,4401,97
2024.0,29.0,BA,2905602.0,Camacan,MUNICIPAL,34.0,24.61,-9.39,40.84,-16.230000000000004,0,48.06,55.36,62.43,69.01,74.9,80.0,0,83.77192982456141,4881,332
2024.0,26.0,PE,2609006.0,Macaparana,MUNICIPAL,72.6,81.95,9.350000000000009,73.76,8.189999999999998,1,74.88,75.97,77.03,78.05,79.04,80.0,5,97.71689497716896,885,29
2024.0,31.0,MG,3117900.0,Congonhal,MUNICIPAL,73.5,83.44,9.939999999999998,74.47,8.969999999999999,1,75.46,76.42,77.36,78.26,79.15,80.0,5,91.40625,768,194
2024.0,35.0,SP,3554656.0,Torre de Pedra,MUNICIPAL,33.3,30.77,-2.5299999999999976,40.22,-9.45,0,47.52,54.93,62.13,68.83,74.82,80.0,0,100.0,4711,573
2024.0,32.0,ES,3203908.0,Nova Venécia,MUNICIPAL,83.5,83.24,-0.2600000000000051,80.0,3.239999999999995,1,80.0,80.0,80.0,80.0,80.0,80.0,5,93.93939393939394,793,19
2024.0,31.0,MG,3162609.0,São João do Oriente,MUNICIPAL,83.4,67.66,-15.740000000000009,80.0,-12.340000000000003,0,80.0,80.0,80.0,80.0,80.0,80.0,3,96.20253164556962,2179,573
2024.0,31.0,MG,3115474.0,Catuti,MUNICIPAL,61.3,75.75,14.450000000000003,64.35,11.400000000000006,1,67.33,70.18,72.88,75.42,77.79,80.0,4,94.91525423728814,1438,396
2024.0,17.0,TO,1715259.0,Novo Jardim,MUNICIPAL,22.3,61.24,38.94,29.51,31.73,1,37.88,47.04,56.41,65.34,73.3,80.0,3,87.17948717948718,2733,20
2024.0,35.0,SP,3555208.0,Turiúba,MUNICIPAL,100.0,93.33,-6.670000000000002,80.0,13.329999999999998,1,80.0,80.0,80.0,80.0,80.0,80.0,5,88.23529411764706,259,20
2024.0,31.0,MG,3119500.0,Coronel Murta,MUNICIPAL,65.7,67.56,1.8599999999999994,68.05,-0.4899999999999949,0,70.29,72.43,74.48,76.43,78.27,80.0,3,96.92307692307692,2192,578
2024.0,43.0,RS,4310702.0,Itatiba do Sul,MUNICIPAL,88.9,36.8,-52.10000000000001,80.0,-43.2,0,80.0,80.0,80.0,80.0,80.0,80.0,0,95.0,4470,359
2024.0,23.0,CE,2305308.0,Ibiapina,MUNICIPAL,95.0,97.38,2.3799999999999955,80.0,17.379999999999995,1,80.0,80.0,80.0,80.0,80.0,80.0,5,99.36507936507935,112,51
2024.0,52.0,GO,5204201.0,Cachoeira de Goiás,MUNICIPAL,65.0,64.29,-0.7099999999999937,67.45,-3.1599999999999966,0,69.81,72.07,74.22,76.26,78.19,80.0,3,93.33333333333331,2482,205
2024.0,42.0,SC,4206702.0,Herval d'Oeste,MUNICIPAL,53.2,59.83,6.6299999999999955,57.65,2.1799999999999997,1,61.96,66.1,70.0,73.63,76.97,80.0,2,82.39999999999999,2866,188
2024.0,43.0,RS,4302006.0,Barros Cassal,MUNICIPAL,51.1,46.9,-4.200000000000003,55.82,-8.920000000000002,0,60.49,64.98,69.21,73.15,76.75,80.0,1,84.78260869565217,3859,250
2024.0,31.0,MG,3155702.0,Rio Piracicaba,MUNICIPAL,77.0,76.96000000000001,-0.03999999999999204,77.46,-0.4999999999999858,0,77.9,78.33,78.76,79.18,79.59,80.0,4,94.73684210526316,1319,360
2024.0,29.0,BA,2931004.0,Tanhaçu,MUNICIPAL,58.7,47.42,-11.280000000000001,62.26,-14.839999999999996,0,65.66,68.91,71.98,74.86,77.53,80.0,1,93.26923076923076,3818,56
2024.0,35.0,SP,3538105.0,Pindorama,MUNICIPAL,46.5,63.370000000000005,16.870000000000005,51.97,11.400000000000006,1,57.37,62.59,67.54,72.12,76.29,80.0,3,90.4,2561,271
2024.0,43.0,RS,4312252.0,Minas do Leão,MUNICIPAL,73.3,69.60000000000001,-3.6999999999999886,74.31,-4.709999999999994,0,75.32,76.32,77.28,78.21,79.12,80.0,3,93.22033898305084,1990,58
2024.0,43.0,RS,4323457.0,Vila Nova do Sul,MUNICIPAL,49.0,44.0,-5.0,54.11,-10.11,0,59.11,63.92,68.47,72.69,76.54,80.0,1,91.42857142857144,4052,282
2024.0,43.0,RS,4305173.0,Cerro Grande do Sul,MUNICIPAL,57.5,41.7,-15.799999999999997,61.22,-19.519999999999996,0,64.83,68.27,71.53,74.58,77.4,80.0,1,82.8125,4188,306
2024.0,29.0,BA,2924504.0,Pindaí,MUNICIPAL,71.0,38.33,-32.67,72.46,-34.129999999999995,0,73.83,75.15,76.44,77.67,78.86,80.0,0,95.23809523809524,4379,144
2024.0,35.0,SP,3541208.0,Presidente Bernardes,MUNICIPAL,64.2,79.72,15.519999999999996,66.81,12.909999999999997,1,69.3,71.68,73.94,76.09,78.11,80.0,4,88.88888888888889,1067,86
2024.0,21.0,MA,2105963.0,Lagoa Grande do Maranhão,MUNICIPAL,81.7,97.12,15.420000000000002,80.0,17.120000000000005,1,80.0,80.0,80.0,80.0,80.0,80.0,5,99.06542056074768,119,2
2024.0,35.0,SP,3512605.0,Coronel Macedo,MUNICIPAL,46.3,38.69,-7.609999999999999,51.76,-13.07,0,57.19,62.46,67.44,72.06,76.26,80.0,0,91.66666666666666,4362,567
2024.0,52.0,GO,5209101.0,Goiatuba,MUNICIPAL,68.2,77.63,9.429999999999993,70.09,7.539999999999992,1,71.92,73.69,75.38,77.0,78.54,80.0,4,98.0295566502463,1241,138
2024.0,21.0,MA,2112605.0,Urbano Santos,MUNICIPAL,76.8,38.63,-38.169999999999995,77.24,-38.60999999999999,0,77.72,78.19,78.65,79.11,79.56,80.0,0,93.58108108108108,4364,191
2024.0,25.0,PB,2505204.0,Cuitegi,MUNICIPAL,29.3,24.78,-4.52,36.38,-11.600000000000001,0,44.16,52.23,60.2,67.65,74.31,80.0,0,83.82352941176471,4876,205
2024.0,15.0,PA,1503507.0,Irituia,MUNICIPAL,45.3,49.64,4.340000000000003,50.89,-1.25,0,56.48,61.91,67.06,71.83,76.16,80.0,1,83.19327731092437,3666,58
2024.0,25.0,PB,2514909.0,São Mamede,MUNICIPAL,37.7,49.02,11.32,44.17,4.850000000000001,1,50.89,57.59,64.01,69.97,75.33,80.0,1,89.55223880597015,3708,133
2024.0,35.0,SP,3546504.0,Santa Ernestina,MUNICIPAL,83.7,92.26,8.560000000000002,80.0,12.260000000000005,1,80.0,80.0,80.0,80.0,80.0,80.0,5,87.03703703703704,306,23
2024.0,42.0,SC,4202800.0,Braço do Norte,MUNICIPAL,60.6,59.36,-1.240000000000002,63.84,-4.480000000000004,0,66.93,69.87,72.66,75.28,77.73,80.0,2,77.77777777777779,2907,193
2024.0,29.0,BA,2901205.0,Anagé,MUNICIPAL,36.5,32.17,-4.329999999999998,43.17,-11.0,0,50.04,56.92,63.54,69.69,75.2,80.0,0,95.0413223140496,4662,228
2024.0,31.0,MG,3170602.0,Vargem Bonita,MUNICIPAL,58.8,69.23,10.430000000000007,62.33,6.900000000000006,1,65.72,68.95,72.01,74.88,77.54,80.0,3,92.85714285714286,2027,543
2024.0,26.0,PE,2601706.0,Belo Jardim,MUNICIPAL,49.7,43.93,-5.770000000000003,54.67,-10.740000000000002,0,59.56,64.27,68.72,72.84,76.61,80.0,1,90.3846153846154,4060,159
2024.0,41.0,PR,4112009.0,Jaguariaíva,MUNICIPAL,80.9,79.14,-1.7600000000000051,80.0,-0.8599999999999994,0,80.0,80.0,80.0,80.0,80.0,80.0,4,88.0,1109,116
2024.0,52.0,GO,5212204.0,Jussara,MUNICIPAL,59.0,79.77,20.769999999999996,62.46,17.309999999999995,1,65.82,69.03,72.07,74.91,77.56,80.0,4,97.86096256684492,1062,124
2024.0,26.0,PE,2609907.0,Ouricuri,MUNICIPAL,36.2,30.78,-5.420000000000002,42.82,-12.04,0,49.75,56.69,63.38,69.59,75.16,80.0,0,89.16083916083916,4710,171
2024.0,41.0,PR,4113429.0,Lidianópolis,MUNICIPAL,92.6,83.47,-9.129999999999995,80.0,3.469999999999999,1,80.0,80.0,80.0,80.0,80.0,80.0,5,79.62962962962963,766,69
2024.0,35.0,SP,3501707.0,Américo Brasiliense,MUNICIPAL,66.4,71.18,4.780000000000001,68.63,2.5500000000000114,1,70.76,72.79,74.74,76.59,78.34,80.0,4,90.65656565656566,1833,168
2024.0,25.0,PB,2505352.0,Damião,MUNICIPAL,37.7,50.86,13.159999999999997,44.24,6.619999999999997,1,50.96,57.64,64.05,70.0,75.34,80.0,2,92.45283018867924,3576,126
2024.0,31.0,MG,3127107.0,Frutal,MUNICIPAL,53.9,73.59,19.690000000000005,58.24,15.350000000000001,1,62.44,66.46,70.26,73.79,77.04,80.0,4,88.08724832214764,1636,443
2024.0,21.0,MA,2111078.0,São João do Soter,MUNICIPAL,24.4,53.45,29.050000000000004,31.6,21.85,1,39.83,48.68,57.62,66.08,73.62,80.0,2,96.98795180722892,3389,147
2024.0,41.0,PR,4108700.0,Grandes Rios,MUNICIPAL,65.0,61.6,-3.3999999999999986,67.46,-5.859999999999992,0,69.82,72.07,74.22,76.26,78.19,80.0,3,84.46601941747572,2706,323
2024.0,28.0,SE,2800407.0,Arauá,MUNICIPAL,31.0,28.6,-2.3999999999999986,38.07,-9.469999999999999,0,45.65,53.44,61.06,68.18,74.54,80.0,0,96.42857142857144,4779,51
2024.0,41.0,PR,4103800.0,Cambira,MUNICIPAL,86.2,83.63,-2.5700000000000074,80.0,3.6299999999999955,1,80.0,80.0,80.0,80.0,80.0,80.0,5,88.3495145631068,760,68
2024.0,31.0,MG,3101904.0,Alpinópolis,MUNICIPAL,42.3,78.56,36.260000000000005,48.26,30.300000000000004,1,54.32,60.25,65.89,71.12,75.84,80.0,4,93.93939393939394,1153,309
2024.0,23.0,CE,2306504.0,Itapiúna,MUNICIPAL,96.1,92.57,-3.530000000000001,80.0,12.569999999999993,1,80.0,80.0,80.0,80.0,80.0,80.0,5,98.86363636363636,289,92
2024.0,31.0,MG,3136900.0,Juruaia,MUNICIPAL,78.5,82.69,4.189999999999998,78.72,3.969999999999999,1,78.94,79.15,79.37,79.58,79.79,80.0,5,91.72932330827066,823,209
