codigo_uf,sigla_uf,codigo_municipio,nome_municipio,pct_alfabetizados,ano
41.0,PR,4125704.0,São Miguel do Iguaçu,77.84,2024
41.0,PR,4125753.0,São Pedro do Iguaçu,74.7,2023
41.0,PR,4125753.0,São Pedro do Iguaçu,80.66,2024
41.0,PR,4125803.0,São Pedro do Ivaí,83.6,2023
41.0,PR,4125803.0,São Pedro do Ivaí,85.66,2024
41.0,PR,4125902.0,São Pedro do Paraná,71.9,2023
41.0,PR,4125902.0,São Pedro do Paraná,75.0,2024
41.0,PR,4126009.0,São Sebastião da Amoreira,82.8,2023
41.0,PR,4126009.0,São Sebastião da Amoreira,87.77,2024
41.0,PR,4126108.0,São Tomé,89.0,2023
41.0,PR,4126108.0,São Tomé,69.88,2024
41.0,PR,4126207.0,Sapopema,73.3,2023
41.0,PR,4126207.0,Sapopema,83.01,2024
41.0,PR,4126256.0,Sarandi,58.0,2023
41.0,PR,4126256.0,Sarandi,56.55,2024
41.0,PR,4126272.0,Saudade do Iguaçu,92.5,2023
41.0,PR,4126272.0,Saudade do Iguaçu,85.49,2024
41.0,PR,4126306.0,Sengés,80.7,2023
41.0,PR,4126306.0,Sengés,81.96000000000001,2024
41.0,PR,4126355.0,Serranópolis do Iguaçu,100.0,2023
41.0,PR,4126355.0,Serranópolis do Iguaçu,82.66,2024
41.0,PR,4126405.0,Sertaneja,92.0,2023
41.0,PR,4126405.0,Sertaneja,90.98,2024
41.0,PR,4126504.0,Sertanópolis,66.8,2023
41.0,PR,4126504.0,Sertanópolis,61.98,2024
41.0,PR,4126603.0,Siqueira Campos,85.7,2023
41.0,PR,4126603.0,Siqueira Campos,82.88,2024
41.0,PR,4126652.0,Sulina,64.4,2023
41.0,PR,4126652.0,Sulina,74.93,2024
41.0,PR,4126678.0,Tamarana,73.9,2023
41.0,PR,4126678.0,Tamarana,65.46000000000001,2024
41.0,PR,4126702.0,Tamboara,47.6,2023
41.0,PR,4126702.0,Tamboara,46.83,2024
41.0,PR,4126801.0,Tapejara,69.4,2023
41.0,PR,4126801.0,Tapejara,61.07,2024
41.0,PR,4126900.0,Tapira,90.5,2023
41.0,PR,4126900.0,Tapira,77.42,2024
41.0,PR,4127007.0,Teixeira Soares,77.3,2023
41.0,PR,4127007.0,Teixeira Soares,88.2,2024
41.0,PR,4127106.0,Telêmaco Borba,63.2,2023
41.0,PR,4127106.0,Telêmaco Borba,61.71,2024
41.0,PR,4127205.0,Terra Boa,86.0,2023
41.0,PR,4127205.0,Terra Boa,89.10000000000001,2024
41.0,PR,4127304.0,Terra Rica,69.0,2023
41.0,PR,4127304.0,Terra Rica,81.46000000000001,2024
41.0,PR,4127403.0,Terra Roxa,68.6,2023
41.0,PR,4127403.0,Terra Roxa,76.19,2024
41.0,PR,4127502.0,Tibagi,77.8,2023
41.0,PR,4127502.0,Tibagi,77.79,2024
41.0,PR,4127601.0,Tijucas do Sul,78.8,2023
41.0,PR,4127601.0,Tijucas do Sul,68.4,2024
41.0,PR,4127700.0,Toledo,79.6,2023
41.0,PR,4127700.0,Toledo,81.69,2024
41.0,PR,4127809.0,Tomazina,91.7,2023
41.0,PR,4127809.0,Tomazina,83.7,2024
41.0,PR,4127858.0,Três Barras do Paraná,79.4,2023
41.0,PR,4127858.0,Três Barras do Paraná,75.42,2024
41.0,PR,4127882.0,Tunas do Paraná,63.5,2023
41.0,PR,4127882.0,Tunas do Paraná,75.01,2024
41.0,PR,4127908.0,Tuneiras do Oeste,71.5,2023
41.0,PR,4127908.0,Tuneiras do Oeste,68.12,2024
41.0,PR,4127957.0,Tupãssi,70.7,2023
41.0,PR,4127957.0,Tupãssi,79.06,2024
41.0,PR,4127965.0,Turvo,82.6,2023
41.0,PR,4127965.0,Turvo,84.81,2024
41.0,PR,4128005.0,Ubiratã,85.6,2023
41.0,PR,4128005.0,Ubiratã,77.60000000000001,2024
41.0,PR,4128104.0,Umuarama,64.1,2023
41.0,PR,4128104.0,Umuarama,63.1,2024
41.0,PR,4128203.0,União da Vitória,74.9,2023
41.0,PR,4128203.0,União da Vitória,73.17,2024
41.0,PR,4128302.0,Uniflor,60.2,2023
41.0,PR,4128302.0,Uniflor,73.33,2024
41.0,PR,4128401.0,Uraí,76.6,2023
41.0,PR,4128401.0,Uraí,66.07000000000001,2024
41.0,PR,4128500.0,Wenceslau Braz,81.1,2023
41.0,PR,4128500.0,Wenceslau Braz,74.37,2024
41.0,PR,4128534.0,Ventania,74.1,2023
41.0,PR,4128534.0,Ventania,77.17,2024
41.0,PR,4128559.0,Vera Cruz do Oeste,52.4,2023
41.0,PR,4128559.0,Vera Cruz do Oeste,76.11,2024
41.0,PR,4128609.0,Verê,81.0,2023
41.0,PR,4128609.0,Verê,67.29,2024
41.0,PR,4128625.0,Alto Paraíso,,2023
41.0,PR,4128625.0,Alto Paraíso,68.04,2024
41.0,PR,4128633.0,Doutor Ulysses,76.3,2023
41.0,PR,4128633.0,Doutor Ulysses,69.45,2024
41.0,PR,4128708.0,Vitorino,71.4,2023
41.0,PR,4128708.0,Vitorino,70.19,2024
41.0,PR,4128807.0,Xambrê,73.8,2023
41.0,PR,4128807.0,Xambrê,55.19,2024
42.0,SC,4200051.0,Abdon Batista,72.1,2023
42.0,SC,4200051.0,Abdon Batista,77.08,2024
42.0,SC,4200101.0,Abelardo Luz,64.8,2023
42.0,SC,4200101.0,Abelardo Luz,59.88,2024
42.0,SC,4200200.0,Agrolândia,81.2,2023
42.0,SC,4200200.0,Agrolândia,76.03,2024
42.0,SC,4200408.0,Água Doce,64.8,2023
42.0,SC,4200408.0,Água Doce,72.41,2024
42.0,SC,4200507.0,Águas de Chapecó,72.3,2023
42.0,SC,4200507.0,Águas de Chapecó,75.76,2024
42.0,SC,4200606.0,Águas Mornas,81.3,2023
42.0,SC,4200606.0,Águas Mornas,79.3,2024
42.0,SC,4200754.0,Alto Bela Vista,87.4,2023
42.0,SC,4200754.0,Alto Bela Vista,85.18,2024
42.0,SC,4200804.0,Anchieta,77.5,2023
42.0,SC,4200804.0,Anchieta,91.81,2024
42.0,SC,4200903.0,Angelina,,2023
42.0,SC,4200903.0,Angelina,90.0,2024
42.0,SC,4201000.0,Anita Garibaldi,66.1,2023
42.0,SC,4201000.0,Anita Garibaldi,77.33,2024
42.0,SC,4201109.0,Anitápolis,,2023
42.0,SC,4201109.0,Anitápolis,56.94,2024
42.0,SC,4201208.0,Antônio Carlos,74.5,2023
42.0,SC,4201208.0,Antônio Carlos,74.89,2024
42.0,SC,4201257.0,Apiúna,63.7,2023
42.0,SC,4201257.0,Apiúna,70.88,2024
42.0,SC,4201273.0,Arabutã,79.4,2023
42.0,SC,4201273.0,Arabutã,96.31,2024
42.0,SC,4201505.0,Armazém,70.5,2023
42.0,SC,4201505.0,Armazém,79.08,2024
42.0,SC,4201604.0,Arroio Trinta,92.0,2023
42.0,SC,4201604.0,Arroio Trinta,76.24,2024
42.0,SC,4201653.0,Arvoredo,75.7,2023
42.0,SC,4201653.0,Arvoredo,77.94,2024
42.0,SC,4201703.0,Ascurra,82.0,2023
42.0,SC,4201703.0,Ascurra,94.83,2024
42.0,SC,4201802.0,Atalanta,71.1,2023
42.0,SC,4201802.0,Atalanta,64.79,2024
42.0,SC,4201901.0,Aurora,62.6,2023
42.0,SC,4201901.0,Aurora,77.09,2024
42.0,SC,4202057.0,Balneário Barra do Sul,60.3,2023
42.0,SC,4202057.0,Balneário Barra do Sul,51.19,2024
42.0,SC,4202073.0,Balneário Gaivota,,2023
42.0,SC,4202073.0,Balneário Gaivota,49.21,2024
42.0,SC,4202081.0,Bandeirante,70.1,2023
42.0,SC,4202081.0,Bandeirante,56.89,2024
42.0,SC,4202131.0,Bela Vista do Toldo,86.2,2023
42.0,SC,4202131.0,Bela Vista do Toldo,81.95,2024
42.0,SC,4202156.0,Belmonte,72.9,2023
42.0,SC,4202156.0,Belmonte,80.41,2024
42.0,SC,4202206.0,Benedito Novo,61.4,2023
42.0,SC,4202206.0,Benedito Novo,71.71000000000001,2024
42.0,SC,4202404.0,Blumenau,63.9,2023
42.0,SC,4202404.0,Blumenau,64.77,2024
42.0,SC,4202438.0,Bocaina do Sul,39.1,2023
42.0,SC,4202438.0,Bocaina do Sul,28.06,2024
42.0,SC,4202503.0,Bom Jardim da Serra,40.6,2023
42.0,SC,4202503.0,Bom Jardim da Serra,28.72,2024
42.0,SC,4202537.0,Bom Jesus,64.7,2023
42.0,SC,4202537.0,Bom Jesus,55.49,2024
42.0,SC,4202578.0,Bom Jesus do Oeste,73.3,2023
42.0,SC,4202578.0,Bom Jesus do Oeste,95.99,2024
42.0,SC,4202602.0,Bom Retiro,32.5,2023
42.0,SC,4202602.0,Bom Retiro,47.34,2024
42.0,SC,4202701.0,Botuverá,69.3,2023
42.0,SC,4202701.0,Botuverá,65.2,2024
42.0,SC,4202800.0,Braço do Norte,60.6,2023
42.0,SC,4202800.0,Braço do Norte,59.36,2024
42.0,SC,4202859.0,Braço do Trombudo,62.2,2023
42.0,SC,4202859.0,Braço do Trombudo,64.21000000000001,2024
42.0,SC,4202875.0,Brunópolis,66.7,2023
42.0,SC,4202875.0,Brunópolis,68.75,2024
42.0,SC,4202909.0,Brusque,68.7,2023
42.0,SC,4202909.0,Brusque,67.18,2024
42.0,SC,4203006.0,Caçador,69.9,2023
42.0,SC,4203006.0,Caçador,65.51,2024
42.0,SC,4203105.0,Caibi,75.5,2023
42.0,SC,4203105.0,Caibi,27.3,2024
42.0,SC,4203154.0,Calmon,63.0,2023
42.0,SC,4203154.0,Calmon,57.9,2024
42.0,SC,4203303.0,Campo Alegre,66.5,2023
42.0,SC,4203303.0,Campo Alegre,59.82,2024
42.0,SC,4203402.0,Campo Belo do Sul,41.8,2023
42.0,SC,4203402.0,Campo Belo do Sul,53.29,2024
42.0,SC,4203501.0,Campo Erê,60.9,2023
42.0,SC,4203501.0,Campo Erê,48.28,2024
42.0,SC,4203600.0,Campos Novos,64.3,2023
42.0,SC,4203600.0,Campos Novos,64.77,2024
42.0,SC,4203709.0,Canelinha,59.3,2023
42.0,SC,4203709.0,Canelinha,41.37,2024
42.0,SC,4203808.0,Canoinhas,73.9,2023
42.0,SC,4203808.0,Canoinhas,71.93,2024
42.0,SC,4203907.0,Capinzal,72.3,2023
42.0,SC,4203907.0,Capinzal,69.54,2024
42.0,SC,4204004.0,Catanduvas,68.3,2023
42.0,SC,4204004.0,Catanduvas,72.43,2024
42.0,SC,4204103.0,Caxambu do Sul,69.5,2023
42.0,SC,4204103.0,Caxambu do Sul,60.13,2024
42.0,SC,4204152.0,Celso Ramos,77.4,2023
42.0,SC,4204152.0,Celso Ramos,75.67,2024
42.0,SC,4204178.0,Cerro Negro,28.9,2023
42.0,SC,4204178.0,Cerro Negro,49.84,2024
42.0,SC,4204194.0,Chapadão do Lageado,52.4,2023
42.0,SC,4204194.0,Chapadão do Lageado,65.91,2024
42.0,SC,4204202.0,Chapecó,56.2,2023
42.0,SC,4204202.0,Chapecó,56.25,2024
42.0,SC,4204301.0,Concórdia,76.4,2023
42.0,SC,4204301.0,Concórdia,75.26,2024
42.0,SC,4204350.0,Cordilheira Alta,,2023
42.0,SC,4204350.0,Cordilheira Alta,65.36,2024
42.0,SC,4204400.0,Coronel Freitas,74.3,2023
42.0,SC,4204400.0,Coronel Freitas,86.74,2024
42.0,SC,4204459.0,Coronel Martins,73.7,2023
42.0,SC,4204459.0,Coronel Martins,90.43,2024
42.0,SC,4204509.0,Corupá,61.2,2023
42.0,SC,4204509.0,Corupá,79.7,2024
42.0,SC,4204558.0,Correia Pinto,59.6,2023
42.0,SC,4204558.0,Correia Pinto,56.53,2024
42.0,SC,4204608.0,Criciúma,59.1,2023
42.0,SC,4204608.0,Criciúma,59.75,2024
42.0,SC,4204707.0,Cunha Porã,93.9,2023
42.0,SC,4204707.0,Cunha Porã,77.07000000000001,2024
42.0,SC,4204806.0,Curitibanos,48.6,2023
42.0,SC,4204806.0,Curitibanos,53.48,2024
42.0,SC,4204905.0,Descanso,80.4,2023
42.0,SC,4204905.0,Descanso,70.31,2024
42.0,SC,4205001.0,Dionísio Cerqueira,59.7,2023
42.0,SC,4205001.0,Dionísio Cerqueira,66.23,2024
42.0,SC,4205100.0,Dona Emma,87.2,2023
42.0,SC,4205100.0,Dona Emma,88.51,2024
42.0,SC,4205159.0,Doutor Pedrinho,,2023
42.0,SC,4205159.0,Doutor Pedrinho,79.10000000000001,2024
42.0,SC,4205191.0,Ermo,,2023
42.0,SC,4205191.0,Ermo,69.96000000000001,2024
42.0,SC,4205209.0,Erval Velho,56.5,2023
42.0,SC,4205209.0,Erval Velho,58.15,2024
42.0,SC,4205308.0,Faxinal dos Guedes,52.7,2023
42.0,SC,4205308.0,Faxinal dos Guedes,66.52,2024
42.0,SC,4205357.0,Flor do Sertão,81.4,2023
42.0,SC,4205357.0,Flor do Sertão,58.33,2024
42.0,SC,4205431.0,Formosa do Sul,65.4,2023
42.0,SC,4205431.0,Formosa do Sul,76.76,2024
42.0,SC,4205456.0,Forquilhinha,58.7,2023
42.0,SC,4205456.0,Forquilhinha,63.940000000000005,2024
42.0,SC,4205506.0,Fraiburgo,66.6,2023
42.0,SC,4205506.0,Fraiburgo,77.72,2024
42.0,SC,4205605.0,Galvão,80.8,2023
42.0,SC,4205605.0,Galvão,70.47,2024
42.0,SC,4205704.0,Garopaba,70.6,2023
42.0,SC,4205704.0,Garopaba,75.75,2024
42.0,SC,4205803.0,Garuva,54.7,2023
42.0,SC,4205803.0,Garuva,66.73,2024
42.0,SC,4206108.0,Grão-Pará,65.2,2023
42.0,SC,4206108.0,Grão-Pará,70.23,2024
42.0,SC,4206207.0,Gravatal,52.6,2023
42.0,SC,4206207.0,Gravatal,76.93,2024
42.0,SC,4206306.0,Guabiruba,70.2,2023
42.0,SC,4206306.0,Guabiruba,73.93,2024
42.0,SC,4206405.0,Guaraciaba,83.3,2023
42.0,SC,4206405.0,Guaraciaba,83.69,2024
42.0,SC,4206603.0,Guarujá do Sul,88.6,2023
42.0,SC,4206603.0,Guarujá do Sul,59.9,2024
42.0,SC,4206652.0,Guatambú,44.4,2023
42.0,SC,4206652.0,Guatambú,38.7,2024
42.0,SC,4206702.0,Herval d'Oeste,53.2,2023
42.0,SC,4206702.0,Herval d'Oeste,59.83,2024
42.0,SC,4206751.0,Ibiam,65.6,2023
42.0,SC,4206751.0,Ibiam,96.17,2024
42.0,SC,4206801.0,Ibicaré,75.7,2023
42.0,SC,4206801.0,Ibicaré,54.41,2024
42.0,SC,4207007.0,Içara,69.8,2023
42.0,SC,4207007.0,Içara,69.72,2024
42.0,SC,4207205.0,Imaruí,,2023
42.0,SC,4207205.0,Imaruí,44.91,2024
42.0,SC,4207403.0,Imbuia,64.8,2023
42.0,SC,4207403.0,Imbuia,79.52,2024
42.0,SC,4207502.0,Indaial,55.2,2023
42.0,SC,4207502.0,Indaial,67.83,2024
42.0,SC,4207577.0,Iomerê,74.5,2023
42.0,SC,4207577.0,Iomerê,97.09,2024
42.0,SC,4207601.0,Ipira,83.2,2023
42.0,SC,4207601.0,Ipira,84.43,2024
42.0,SC,4207650.0,Iporã do Oeste,86.7,2023
42.0,SC,4207650.0,Iporã do Oeste,92.28,2024
42.0,SC,4207684.0,Ipuaçu,59.5,2023
42.0,SC,4207684.0,Ipuaçu,77.74,2024
42.0,SC,4207700.0,Ipumirim,54.0,2023
42.0,SC,4207700.0,Ipumirim,62.84,2024
42.0,SC,4207759.0,Iraceminha,60.5,2023
42.0,SC,4207759.0,Iraceminha,70.07000000000001,2024
42.0,SC,4207809.0,Irani,73.9,2023
42.0,SC,4207809.0,Irani,71.4,2024
42.0,SC,4207858.0,Irati,92.9,2023
42.0,SC,4207858.0,Irati,87.82000000000001,2024
42.0,SC,4207908.0,Irineópolis,71.8,2023
42.0,SC,4207908.0,Irineópolis,79.25,2024
42.0,SC,4208005.0,Itá,69.1,2023
42.0,SC,4208005.0,Itá,77.62,2024
42.0,SC,4208401.0,Itapiranga,71.6,2023
42.0,SC,4208401.0,Itapiranga,78.16,2024
42.0,SC,4208500.0,Ituporanga,64.2,2023
42.0,SC,4208500.0,Ituporanga,77.25,2024
42.0,SC,4208609.0,Jaborá,73.9,2023
42.0,SC,4208609.0,Jaborá,77.67,2024
42.0,SC,4208708.0,Jacinto Machado,53.0,2023
42.0,SC,4208708.0,Jacinto Machado,70.16,2024
42.0,SC,4208807.0,Jaguaruna,42.4,2023
42.0,SC,4208807.0,Jaguaruna,56.28,2024
42.0,SC,4208906.0,Jaraguá do Sul,72.8,2023
42.0,SC,4208906.0,Jaraguá do Sul,75.11,2024
42.0,SC,4208955.0,Jardinópolis,81.8,2023
42.0,SC,4208955.0,Jardinópolis,77.08,2024
42.0,SC,4209003.0,Joaçaba,59.2,2023
42.0,SC,4209003.0,Joaçaba,70.42,2024
42.0,SC,4209102.0,Joinville,65.9,2023
42.0,SC,4209102.0,Joinville,68.79,2024
42.0,SC,4209151.0,José Boiteux,37.1,2023
42.0,SC,4209151.0,José Boiteux,52.77,2024
42.0,SC,4209201.0,Lacerdópolis,70.0,2023
42.0,SC,4209201.0,Lacerdópolis,75.0,2024
42.0,SC,4209300.0,Lages,48.6,2023
42.0,SC,4209300.0,Lages,55.85,2024
42.0,SC,4209409.0,Laguna,33.3,2023
42.0,SC,4209409.0,Laguna,34.29,2024
42.0,SC,4209458.0,Lajeado Grande,78.6,2023
42.0,SC,4209458.0,Lajeado Grande,66.07000000000001,2024
42.0,SC,4209508.0,Laurentino,64.3,2023
42.0,SC,4209508.0,Laurentino,60.32,2024
42.0,SC,4209607.0,Lauro Müller,63.3,2023
42.0,SC,4209607.0,Lauro Müller,72.59,2024
42.0,SC,4209706.0,Lebon Régis,40.9,2023
42.0,SC,4209706.0,Lebon Régis,56.41,2024
42.0,SC,4209805.0,Leoberto Leal,75.0,2023
42.0,SC,4209805.0,Leoberto Leal,62.5,2024
42.0,SC,4209854.0,Lindóia do Sul,87.4,2023
42.0,SC,4209854.0,Lindóia do Sul,84.61,2024
42.0,SC,4209904.0,Lontras,59.8,2023
42.0,SC,4209904.0,Lontras,58.41,2024
42.0,SC,4210001.0,Luiz Alves,80.4,2023
42.0,SC,4210001.0,Luiz Alves,76.19,2024
42.0,SC,4210035.0,Luzerna,72.9,2023
42.0,SC,4210035.0,Luzerna,79.74,2024
42.0,SC,4210050.0,Macieira,80.0,2023
42.0,SC,4210050.0,Macieira,56.25,2024
42.0,SC,4210100.0,Mafra,73.0,2023
42.0,SC,4210100.0,Mafra,77.41,2024
42.0,SC,4210209.0,Major Gercino,51.4,2023
42.0,SC,4210209.0,Major Gercino,76.42,2024
42.0,SC,4210308.0,Major Vieira,69.1,2023
42.0,SC,4210308.0,Major Vieira,74.01,2024
42.0,SC,4210407.0,Maracajá,58.5,2023
42.0,SC,4210407.0,Maracajá,61.81,2024
42.0,SC,4210506.0,Maravilha,84.4,2023
42.0,SC,4210506.0,Maravilha,76.03,2024
42.0,SC,4210555.0,Marema,,2023
42.0,SC,4210555.0,Marema,75.96000000000001,2024
42.0,SC,4210605.0,Massaranduba,71.0,2023
42.0,SC,4210605.0,Massaranduba,77.07000000000001,2024
42.0,SC,4210704.0,Matos Costa,,2023
42.0,SC,4210704.0,Matos Costa,37.3,2024
42.0,SC,4210803.0,Meleiro,54.8,2023
42.0,SC,4210803.0,Meleiro,48.04,2024
42.0,SC,4210852.0,Mirim Doce,39.2,2023
42.0,SC,4210852.0,Mirim Doce,74.06,2024
42.0,SC,4210902.0,Modelo,81.6,2023
42.0,SC,4210902.0,Modelo,94.86,2024
42.0,SC,4211009.0,Mondaí,68.6,2023
42.0,SC,4211009.0,Mondaí,56.85,2024
42.0,SC,4211058.0,Monte Carlo,63.8,2023
42.0,SC,4211058.0,Monte Carlo,52.67,2024
42.0,SC,4211108.0,Monte Castelo,,2023
42.0,SC,4211108.0,Monte Castelo,43.19,2024
42.0,SC,4211207.0,Morro da Fumaça,68.0,2023
42.0,SC,4211207.0,Morro da Fumaça,68.09,2024
42.0,SC,4211256.0,Morro Grande,71.4,2023
42.0,SC,4211256.0,Morro Grande,81.82000000000001,2024
42.0,SC,4211405.0,Nova Erechim,69.2,2023
42.0,SC,4211405.0,Nova Erechim,72.86,2024
42.0,SC,4211454.0,Nova Itaberaba,67.4,2023
42.0,SC,4211454.0,Nova Itaberaba,71.17,2024
42.0,SC,4211603.0,Nova Veneza,69.6,2023
42.0,SC,4211603.0,Nova Veneza,79.48,2024
42.0,SC,4211652.0,Novo Horizonte,91.6,2023
42.0,SC,4211652.0,Novo Horizonte,86.57000000000001,2024
42.0,SC,4211751.0,Otacílio Costa,55.1,2023
42.0,SC,4211751.0,Otacílio Costa,70.95,2024
42.0,SC,4211801.0,Ouro,72.6,2023
42.0,SC,4211801.0,Ouro,82.18,2024
42.0,SC,4211850.0,Ouro Verde,44.6,2023
42.0,SC,4211850.0,Ouro Verde,66.67,2024
42.0,SC,4211876.0,Paial,70.8,2023
42.0,SC,4211876.0,Paial,54.55,2024
42.0,SC,4212007.0,Palma Sola,80.1,2023
42.0,SC,4212007.0,Palma Sola,79.92,2024
42.0,SC,4212056.0,Palmeira,67.2,2023
42.0,SC,4212056.0,Palmeira,57.22,2024
42.0,SC,4212106.0,Palmitos,58.2,2023
42.0,SC,4212106.0,Palmitos,64.41,2024
42.0,SC,4212205.0,Papanduva,70.5,2023
42.0,SC,4212205.0,Papanduva,64.15,2024
42.0,SC,4212239.0,Paraíso,85.8,2023
42.0,SC,4212239.0,Paraíso,83.86,2024
42.0,SC,4212254.0,Passo de Torres,,2023
42.0,SC,4212254.0,Passo de Torres,59.86,2024
42.0,SC,4212270.0,Passos Maia,49.3,2023
42.0,SC,4212270.0,Passos Maia,60.0,2024
42.0,SC,4212304.0,Paulo Lopes,63.1,2023
42.0,SC,4212304.0,Paulo Lopes,40.02,2024
42.0,SC,4212403.0,Pedras Grandes,81.7,2023
42.0,SC,4212403.0,Pedras Grandes,69.2,2024
42.0,SC,4212601.0,Peritiba,85.8,2023
42.0,SC,4212601.0,Peritiba,87.5,2024
42.0,SC,4212650.0,Pescaria Brava,40.4,2023
42.0,SC,4212650.0,Pescaria Brava,45.95,2024
42.0,SC,4212700.0,Petrolândia,,2023
42.0,SC,4212700.0,Petrolândia,66.84,2024
42.0,SC,4212809.0,Balneário Piçarras,61.5,2023
42.0,SC,4212809.0,Balneário Piçarras,53.84,2024
42.0,SC,4212908.0,Pinhalzinho,78.3,2023
42.0,SC,4212908.0,Pinhalzinho,78.35000000000001,2024
42.0,SC,4213005.0,Pinheiro Preto,59.3,2023
42.0,SC,4213005.0,Pinheiro Preto,79.31,2024
42.0,SC,4213104.0,Piratuba,81.4,2023
42.0,SC,4213104.0,Piratuba,83.99,2024
42.0,SC,4213153.0,Planalto Alegre,79.6,2023
42.0,SC,4213153.0,Planalto Alegre,90.38,2024
42.0,SC,4213203.0,Pomerode,63.2,2023
42.0,SC,4213203.0,Pomerode,70.85000000000001,2024
42.0,SC,4213351.0,Ponte Alta do Norte,64.1,2023
42.0,SC,4213351.0,Ponte Alta do Norte,70.19,2024
42.0,SC,4213401.0,Ponte Serrada,53.1,2023
42.0,SC,4213401.0,Ponte Serrada,66.76,2024
42.0,SC,4213609.0,Porto União,70.5,2023
42.0,SC,4213609.0,Porto União,59.53,2024
42.0,SC,4213708.0,Pouso Redondo,66.5,2023
42.0,SC,4213708.0,Pouso Redondo,60.13,2024
42.0,SC,4213807.0,Praia Grande,65.6,2023
42.0,SC,4213807.0,Praia Grande,69.36,2024
42.0,SC,4213906.0,Presidente Castello Branco,47.1,2023
42.0,SC,4213906.0,Presidente Castello Branco,61.9,2024
42.0,SC,4214003.0,Presidente Getúlio,62.2,2023
42.0,SC,4214003.0,Presidente Getúlio,55.72,2024
42.0,SC,4214102.0,Presidente Nereu,51.7,2023
42.0,SC,4214102.0,Presidente Nereu,58.33,2024
42.0,SC,4214151.0,Princesa,89.3,2023
42.0,SC,4214151.0,Princesa,64.05,2024
42.0,SC,4214201.0,Quilombo,67.1,2023
42.0,SC,4214201.0,Quilombo,70.08,2024
42.0,SC,4214300.0,Rancho Queimado,72.7,2023
42.0,SC,4214300.0,Rancho Queimado,80.38,2024
42.0,SC,4214508.0,Rio do Campo,68.0,2023
42.0,SC,4214508.0,Rio do Campo,74.29,2024
42.0,SC,4214607.0,Rio do Oeste,81.4,2023
42.0,SC,4214607.0,Rio do Oeste,70.60000000000001,2024
42.0,SC,4214706.0,Rio dos Cedros,60.7,2023
42.0,SC,4214706.0,Rio dos Cedros,68.59,2024
42.0,SC,4214904.0,Rio Fortuna,78.4,2023
42.0,SC,4214904.0,Rio Fortuna,68.78,2024
42.0,SC,4215000.0,Rio Negrinho,60.1,2023
42.0,SC,4215000.0,Rio Negrinho,66.96000000000001,2024
42.0,SC,4215059.0,Rio Rufino,65.7,2023
42.0,SC,4215059.0,Rio Rufino,76.32000000000001,2024
42.0,SC,4215075.0,Riqueza,83.4,2023
42.0,SC,4215075.0,Riqueza,72.07000000000001,2024
42.0,SC,4215109.0,Rodeio,57.1,2023
42.0,SC,4215109.0,Rodeio,68.35000000000001,2024
42.0,SC,4215208.0,Romelândia,52.1,2023
42.0,SC,4215208.0,Romelândia,78.04,2024
42.0,SC,4215307.0,Salete,78.0,2023
42.0,SC,4215307.0,Salete,68.23,2024
42.0,SC,4215356.0,Saltinho,95.1,2023
42.0,SC,4215356.0,Saltinho,75.29,2024
42.0,SC,4215406.0,Salto Veloso,85.4,2023
42.0,SC,4215406.0,Salto Veloso,72.08,2024
42.0,SC,4215455.0,Sangão,69.3,2023
42.0,SC,4215455.0,Sangão,68.60000000000001,2024
42.0,SC,4215554.0,Santa Helena,78.3,2023
42.0,SC,4215554.0,Santa Helena,66.67,2024
42.0,SC,4215604.0,Santa Rosa de Lima,92.8,2023
42.0,SC,4215604.0,Santa Rosa de Lima,86.49,2024
42.0,SC,4215653.0,Santa Rosa do Sul,55.5,2023
42.0,SC,4215653.0,Santa Rosa do Sul,74.56,2024
42.0,SC,4215679.0,Santa Terezinha,83.6,2023
42.0,SC,4215679.0,Santa Terezinha,69.26,2024
42.0,SC,4215687.0,Santa Terezinha do Progresso,54.1,2023
42.0,SC,4215687.0,Santa Terezinha do Progresso,95.83,2024
42.0,SC,4215695.0,Santiago do Sul,73.7,2023
42.0,SC,4215695.0,Santiago do Sul,81.82000000000001,2024
42.0,SC,4215703.0,Santo Amaro da Imperatriz,58.2,2023
42.0,SC,4215703.0,Santo Amaro da Imperatriz,60.42,2024
42.0,SC,4215752.0,São Bernardino,83.0,2023
42.0,SC,4215752.0,São Bernardino,69.54,2024
42.0,SC,4215802.0,São Bento do Sul,73.1,2023
42.0,SC,4215802.0,São Bento do Sul,76.73,2024
42.0,SC,4216008.0,São Carlos,,2023
42.0,SC,4216008.0,São Carlos,80.35000000000001,2024
42.0,SC,4216107.0,São Domingos,78.5,2023
42.0,SC,4216107.0,São Domingos,76.94,2024
42.0,SC,4216255.0,São João do Oeste,96.0,2023
42.0,SC,4216255.0,São João do Oeste,92.42,2024
42.0,SC,4216354.0,São João do Itaperiú,55.1,2023
42.0,SC,4216354.0,São João do Itaperiú,64.01,2024
42.0,SC,4216404.0,São João do Sul,,2023
42.0,SC,4216404.0,São João do Sul,76.69,2024
42.0,SC,4216503.0,São Joaquim,34.5,2023
42.0,SC,4216503.0,São Joaquim,43.26,2024
42.0,SC,4216701.0,São José do Cedro,76.4,2023
42.0,SC,4216701.0,São José do Cedro,82.26,2024
42.0,SC,4216800.0,São José do Cerrito,76.5,2023
42.0,SC,4216800.0,São José do Cerrito,65.03,2024
42.0,SC,4216909.0,São Lourenço do Oeste,71.4,2023
